969,1,1,0,52,49,s969,d969,2013-05-12 00:10:00,3,2013-05-12 00:13:00,10,10.38,2013-05-12 00:12:02,2.25,2013-05-12 00:27:02,17.76,5.14,15,15.51,12.97,12.01,12.01,5.89,
9924,1,0,1,1,1,s9924,d9924,2013-05-12 00:10:41,3,2013-05-12 00:13:41,12,12.46,2013-05-12 00:11:21,1.71,2013-05-12 00:24:02,14.17,-0.00,13,12.45,15.57,3.89,3.89,4.89,
50,1,1,0,311,309,s50,d50,2013-05-12 00:11:00,3,2013-05-12 00:14:00,15,15.62,2013-05-12 00:11:02,0.02,2013-05-12 00:26:02,15.65,-0.00,15,15.62,19.53,19.53,19.53,3.92,
76,1,1,0,1,1,s76,d76,2013-05-12 00:11:00,3,2013-05-12 00:14:00,13,13.34,2013-05-12 00:11:02,1.32,2013-05-12 00:24:12,15.00,0.34,13,13.68,16.67,4.40,4.40,4.88,
142,0,-2147483648,0,0,0,s142,d142,2013-05-12 00:11:00,3,2013-05-12 00:14:00,12,12.53,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,15.66,-1.00,0.00,0.00,
251,0,-2147483648,0,0,0,s251,d251,2013-05-12 00:11:00,3,2013-05-12 00:14:00,12,12.99,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,16.23,-1.00,0.00,0.00,
6655,0,-2147483648,0,0,0,s6655,d6655,2013-05-12 00:11:10,3,2013-05-12 00:14:10,13,13.43,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,16.79,-1.00,0.00,0.00,
9840,1,1,0,369,367,s9840,d9840,2013-05-12 00:11:40,3,2013-05-12 00:14:40,15,15.94,2013-05-12 00:12:02,0.04,2013-05-12 00:27:02,15.99,0.00,15,15.94,19.93,19.93,19.93,4.01,
9736,0,-2147483648,0,0,0,s9736,d9736,2013-05-12 00:11:41,3,2013-05-12 00:14:41,10,10.05,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,12.57,-1.00,0.00,0.00,
47,0,-2147483648,0,0,0,s47,d47,2013-05-12 00:12:00,3,2013-05-12 00:15:00,12,12.45,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,15.56,-1.00,0.00,0.00,
79,1,1,0,361,358,s79,d79,2013-05-12 00:12:00,3,2013-05-12 00:15:00,10,10.63,2013-05-12 00:14:02,5.18,2013-05-12 00:24:16,15.83,0.02,10,10.65,13.29,3.39,3.39,7.09,
130,0,-2147483648,0,0,0,s130,d130,2013-05-12 00:12:00,3,2013-05-12 00:15:00,12,12.91,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,16.13,-1.00,0.00,0.00,
143,0,-2147483648,0,0,0,s143,d143,2013-05-12 00:12:00,3,2013-05-12 00:15:00,13,13.20,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,16.49,-1.00,0.00,0.00,
9698,1,0,0,69,68,s9698,d9698,2013-05-12 00:12:00,3,2013-05-12 00:15:00,10,10.32,2013-05-12 00:12:02,0.23,2013-05-12 00:25:02,13.08,2.52,13,12.84,12.90,9.02,9.02,2.70,
6701,1,1,0,384,381,s6701,d6701,2013-05-12 00:12:36,3,2013-05-12 00:15:36,10,10.98,2013-05-12 00:13:02,4.28,2013-05-12 00:26:02,17.13,1.87,13,12.85,13.72,4.58,4.58,5.47,
9919,0,-2147483648,0,0,0,s9919,d9919,2013-05-12 00:13:19,3,2013-05-12 00:16:19,13,13.40,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,16.75,-1.00,0.00,0.00,
9905,1,1,0,218,216,s9905,d9905,2013-05-12 00:13:38,3,2013-05-12 00:16:38,10,10.51,2013-05-12 00:15:02,3.94,2013-05-12 00:27:02,15.76,1.30,12,11.81,13.14,6.05,6.05,5.56,
