969,1,1,0,53,50,s969,d969,2013-05-12 00:10:00,3,2013-05-12 00:13:00,10,10.38,2013-05-12 00:12:02,2.93,2013-05-12 00:23:02,13.31,0.00,11,10.38,12.97,12.97,12.97,4.06,
9924,1,1,0,1,1,s9924,d9924,2013-05-12 00:10:41,3,2013-05-12 00:13:41,12,12.46,2013-05-12 00:12:04,2.41,2013-05-12 00:24:02,14.86,-0.00,12,12.45,15.57,3.89,3.89,5.88,
50,1,1,0,309,306,s50,d50,2013-05-12 00:11:00,3,2013-05-12 00:14:00,15,15.62,2013-05-12 00:13:02,2.96,2013-05-12 00:37:02,26.08,7.50,24,23.12,19.53,12.38,12.38,5.39,
76,1,1,0,1,1,s76,d76,2013-05-12 00:11:00,3,2013-05-12 00:14:00,13,13.34,2013-05-12 00:12:02,2.01,2013-05-12 00:25:36,15.72,0.37,13,13.71,16.67,4.45,4.45,4.77,
142,0,3,0,1,0,s142,d142,2013-05-12 00:11:00,3,2013-05-12 00:14:00,12,12.53,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.66,-1.00,0.00,0.00,
251,0,2,0,1,0,s251,d251,2013-05-12 00:11:00,3,2013-05-12 00:14:00,12,12.99,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,16.23,-1.00,0.00,0.00,
6655,0,2,0,1,0,s6655,d6655,2013-05-12 00:11:10,3,2013-05-12 00:14:10,13,13.43,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,16.79,-1.00,0.00,0.00,
9840,1,1,1,370,367,s9840,d9840,2013-05-12 00:11:40,3,2013-05-12 00:14:40,15,15.94,2013-05-12 00:14:02,2.62,2013-05-12 00:30:02,18.57,0.00,16,15.94,19.93,19.93,19.93,5.30,
9736,0,3,0,1,0,s9736,d9736,2013-05-12 00:11:41,3,2013-05-12 00:14:41,10,10.05,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,12.57,-1.00,0.00,0.00,
47,0,2,0,1,0,s47,d47,2013-05-12 00:12:00,3,2013-05-12 00:15:00,12,12.45,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.56,-1.00,0.00,0.00,
79,1,1,0,359,356,s79,d79,2013-05-12 00:12:00,3,2013-05-12 00:15:00,10,10.63,2013-05-12 00:14:02,4.83,2013-05-12 00:28:02,18.10,2.64,14,13.27,13.29,9.12,9.12,6.65,
130,0,3,0,1,0,s130,d130,2013-05-12 00:12:00,3,2013-05-12 00:15:00,12,12.91,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,16.13,-1.00,0.00,0.00,
143,1,1,0,1,1,s143,d143,2013-05-12 00:12:00,3,2013-05-12 00:15:00,13,13.20,2013-05-12 00:12:02,2.04,2013-05-12 00:25:02,15.58,0.34,13,13.54,16.49,4.34,4.34,4.42,
9698,1,1,0,70,69,s9698,d9698,2013-05-12 00:12:00,3,2013-05-12 00:15:00,10,10.32,2013-05-12 00:14:02,2.97,2013-05-12 00:25:02,13.28,-0.00,11,10.32,12.90,12.90,12.90,4.06,
6701,1,1,0,386,382,s6701,d6701,2013-05-12 00:12:36,3,2013-05-12 00:15:36,10,10.98,2013-05-12 00:13:02,6.55,2013-05-12 00:25:28,18.83,1.31,12,12.28,13.72,4.02,4.02,6.28,
9919,0,-2147483648,0,0,0,s9919,d9919,2013-05-12 00:13:19,3,2013-05-12 00:16:19,13,13.40,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,16.75,-1.00,0.00,0.00,
9905,1,1,0,219,215,s9905,d9905,2013-05-12 00:13:38,3,2013-05-12 00:16:38,10,10.51,2013-05-12 00:16:02,2.58,2013-05-12 00:27:02,13.09,-0.00,11,10.51,13.14,13.14,13.14,3.92,
9904,1,1,0,387,384,s9904,d9904,2013-05-12 00:13:40,3,2013-05-12 00:16:40,13,13.05,2013-05-12 00:16:02,5.41,2013-05-12 00:29:02,18.53,0.07,13,13.12,16.31,5.62,5.62,7.61,
